col;num;pattern
Fence;45;'^\d{1,3}$'
Fence;46;'^\d{3,4}$'
Fence;47;'^\d$'
Fence;48;'^\d$'
Fence;49;'^\d$'
Fence;50;'^\d$'
Fence;51;'^\d$'
Fence;52;'^\d$'
Fence;53;'^[A-Za-z]{2}$'
Fence;54;'^\d{1,2}$'
Fence;55;'^[A-Za-z0-9]{3,4}$'
Fence;56;'^\d$'
Fence;57;'^[A-Za-z]{2,3}$'
Fence;58;'^[A-Za-z0-9]+$'
Fence;59;'^nan$^\d{4}\.0$'
Fence;60;'^[A-Za-z]{3}$'
Fence;61;'^\d$'
Fence;62;'^\d+$'
Fence;63;'^[A-Za-z]{2,3}$'
Fence;64;'^[A-Za-z]{2,3}$'
Fence;65;'^[A-Z]$'
Fence;66;'^\d{1,3}$'
Fence;67;'^\d{1,3}$'
Fence;68;'^\d{1,3}$'
Fence;69;'^\d{1,3}$'
Fence;70;'^\d{1,3}$'
Fence;71;'^\d{1,3}$'
Fence;72;'^[A-Za-z]{2,3}$'
Fence;73;'^[A-Za-z]{3,5}$'
MiscFeature;0;'^\d+$'
MiscFeature;1;'^\d{2,3}$'
MiscFeature;2;'^[A-Z]{2}$^C \(all\)$'
MiscFeature;3;'^nan$^\d{2,3}\.0$'
MiscFeature;4;'^\d{4,6}$'
MiscFeature;5;'^[A-Z][a-z]{3}$'
MiscFeature;6;'^[A-Za-z]{3,4}$'
MiscFeature;7;'^[A-Za-z0-9]{3}$'
MiscFeature;8;'^[A-Za-z]{3}$'
MiscFeature;9;'^[A-Za-z]{6}$'
MiscFeature;10;'^[A-Za-z0-9]+$'
MiscFeature;11;'^[A-Z][a-z]{2}$'
MiscFeature;12;'^[A-Za-z]{5,7}$'
MiscFeature;13;'^[A-Za-z]{4,6}$'
MiscFeature;14;'^[A-Za-z]{4,6}$'
MiscFeature;15;'^[A-Za-z0-9]{4,6}$'
MiscFeature;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
MiscFeature;17;'^\d{1,2}$'
MiscFeature;18;'^\d$'
MiscFeature;19;'^\d{4}$'
MiscFeature;20;'^\d{4}$'
MiscFeature;21;'^[A-Z][a-z]+$'
MiscFeature;22;'^[A-Za-z]+$^Tar\&Grv$'
MiscFeature;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
MiscFeature;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
MiscFeature;25;'^[A-Za-z]+$'
MiscFeature;26;'^nan$^\d+\.0$'
MiscFeature;27;'^[A-Za-z]{2}$'
MiscFeature;28;'^[A-Za-z]{2}$'
MiscFeature;29;'^[A-Za-z]{4,6}$'
MiscFeature;30;'^[A-Za-z]{2,3}$'
MiscFeature;31;'^[A-Za-z]{2,3}$'
MiscFeature;32;'^[A-Za-z]{2,3}$'
MiscFeature;33;'^[A-Za-z]{3}$'
MiscFeature;34;'^\d+$'
MiscFeature;35;'^[A-Za-z]{3}$'
MiscFeature;36;'^\d+$'
MiscFeature;37;'^\d+$'
MiscFeature;38;'^\d+$'
MiscFeature;39;'^[A-Za-z]{4,5}$'
MiscFeature;40;'^[A-Za-z]{2}$'
MiscFeature;41;'^[A-Z]$'
MiscFeature;42;'^[A-Za-z]{3,5}$'
MiscFeature;43;'^\d{3,4}$'
MiscFeature;44;'^\d+$'
MiscFeature;45;'^\d{1,3}$'
MiscFeature;46;'^\d{3,4}$'
MiscFeature;47;'^\d$'
MiscFeature;48;'^\d$'
MiscFeature;49;'^\d$'
MiscFeature;50;'^\d$'
MiscFeature;51;'^\d$'
MiscFeature;52;'^\d$'
MiscFeature;53;'^[A-Za-z]{2}$'
MiscFeature;54;'^\d{1,2}$'
MiscFeature;55;'^[A-Za-z0-9]{3,4}$'
MiscFeature;56;'^\d$'
MiscFeature;57;'^[A-Za-z]{2,3}$'
MiscFeature;58;'^[A-Za-z0-9]+$'
MiscFeature;59;'^nan$^\d{4}\.0$'
MiscFeature;60;'^[A-Za-z]{3}$'
MiscFeature;61;'^\d$'
MiscFeature;62;'^\d+$'
MiscFeature;63;'^[A-Za-z]{2,3}$'
MiscFeature;64;'^[A-Za-z]{2,3}$'
MiscFeature;65;'^[A-Z]$'
MiscFeature;66;'^\d{1,3}$'
MiscFeature;67;'^\d{1,3}$'
MiscFeature;68;'^\d{1,3}$'
MiscFeature;69;'^\d{1,3}$'
MiscFeature;70;'^\d{1,3}$'
MiscFeature;71;'^\d{1,3}$'
MiscFeature;72;'^[A-Za-z]{2,3}$'
MiscFeature;73;'^[A-Za-z]{3,5}$'
MiscFeature;74;'^[A-Za-z0-9]{3,4}$'
MiscVal;0;'^\d+$'
MiscVal;1;'^\d{2,3}$'
MiscVal;2;'^[A-Z]{2}$^C \(all\)$'
MiscVal;3;'^nan$^\d{2,3}\.0$'
MiscVal;4;'^\d{4,6}$'
MiscVal;5;'^[A-Z][a-z]{3}$'
MiscVal;6;'^[A-Za-z]{3,4}$'
MiscVal;7;'^[A-Za-z0-9]{3}$'
MiscVal;8;'^[A-Za-z]{3}$'
MiscVal;9;'^[A-Za-z]{6}$'
MiscVal;10;'^[A-Za-z0-9]+$'
MiscVal;11;'^[A-Z][a-z]{2}$'
MiscVal;12;'^[A-Za-z]{5,7}$'
MiscVal;13;'^[A-Za-z]{4,6}$'
MiscVal;14;'^[A-Za-z]{4,6}$'
MiscVal;15;'^[A-Za-z0-9]{4,6}$'
MiscVal;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
MiscVal;17;'^\d{1,2}$'
MiscVal;18;'^\d$'
MiscVal;19;'^\d{4}$'
MiscVal;20;'^\d{4}$'
MiscVal;21;'^[A-Z][a-z]+$'
MiscVal;22;'^[A-Za-z]+$^Tar\&Grv$'
MiscVal;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
MiscVal;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
MiscVal;25;'^[A-Za-z]+$'
MiscVal;26;'^nan$^\d+\.0$'
MiscVal;27;'^[A-Za-z]{2}$'
MiscVal;28;'^[A-Za-z]{2}$'
MiscVal;29;'^[A-Za-z]{4,6}$'
MiscVal;30;'^[A-Za-z]{2,3}$'
MiscVal;31;'^[A-Za-z]{2,3}$'
MiscVal;32;'^[A-Za-z]{2,3}$'
MiscVal;33;'^[A-Za-z]{3}$'
MiscVal;34;'^\d+$'
MiscVal;35;'^[A-Za-z]{3}$'
MiscVal;36;'^\d+$'
MiscVal;37;'^\d+$'
MiscVal;38;'^\d+$'
MiscVal;39;'^[A-Za-z]{4,5}$'
MiscVal;40;'^[A-Za-z]{2}$'
MiscVal;41;'^[A-Z]$'
MiscVal;42;'^[A-Za-z]{3,5}$'
MiscVal;43;'^\d{3,4}$'
MiscVal;44;'^\d+$'
MiscVal;45;'^\d{1,3}$'
MiscVal;46;'^\d{3,4}$'
MiscVal;47;'^\d$'
MiscVal;48;'^\d$'
MiscVal;49;'^\d$'
MiscVal;50;'^\d$'
MiscVal;51;'^\d$'
MiscVal;52;'^\d$'
MiscVal;53;'^[A-Za-z]{2}$'
MiscVal;54;'^\d{1,2}$'
MiscVal;55;'^[A-Za-z0-9]{3,4}$'
MiscVal;56;'^\d$'
MiscVal;57;'^[A-Za-z]{2,3}$'
MiscVal;58;'^[A-Za-z0-9]+$'
MiscVal;59;'^nan$^\d{4}\.0$'
MiscVal;60;'^[A-Za-z]{3}$'
MiscVal;61;'^\d$'
MiscVal;62;'^\d+$'
MiscVal;63;'^[A-Za-z]{2,3}$'
MiscVal;64;'^[A-Za-z]{2,3}$'
MiscVal;65;'^[A-Z]$'
MiscVal;66;'^\d{1,3}$'
MiscVal;67;'^\d{1,3}$'
MiscVal;68;'^\d{1,3}$'
MiscVal;69;'^\d{1,3}$'
MiscVal;70;'^\d{1,3}$'
MiscVal;71;'^\d{1,3}$'
MiscVal;72;'^[A-Za-z]{2,3}$'
MiscVal;73;'^[A-Za-z]{3,5}$'
MiscVal;74;'^[A-Za-z0-9]{3,4}$'
MiscVal;75;'^\d+$'
MoSold;0;'^\d+$'
MoSold;1;'^\d{2,3}$'
MoSold;2;'^[A-Z]{2}$^C \(all\)$'
MoSold;3;'^nan$^\d{2,3}\.0$'
MoSold;4;'^\d{4,6}$'
MoSold;5;'^[A-Z][a-z]{3}$'
MoSold;6;'^[A-Za-z]{3,4}$'
MoSold;7;'^[A-Za-z0-9]{3}$'
MoSold;8;'^[A-Za-z]{3}$'
MoSold;9;'^[A-Za-z]{6}$'
MoSold;10;'^[A-Za-z0-9]+$'
MoSold;11;'^[A-Z][a-z]{2}$'
MoSold;12;'^[A-Za-z]{5,7}$'
MoSold;13;'^[A-Za-z]{4,6}$'
MoSold;14;'^[A-Za-z]{4,6}$'
MoSold;15;'^[A-Za-z0-9]{4,6}$'
MoSold;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
MoSold;17;'^\d{1,2}$'
MoSold;18;'^\d$'
MoSold;19;'^\d{4}$'
MoSold;20;'^\d{4}$'
MoSold;21;'^[A-Z][a-z]+$'
MoSold;22;'^[A-Za-z]+$^Tar\&Grv$'
MoSold;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
MoSold;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
MoSold;25;'^[A-Za-z]+$'
MoSold;26;'^nan$^\d+\.0$'
MoSold;27;'^[A-Za-z]{2}$'
MoSold;28;'^[A-Za-z]{2}$'
MoSold;29;'^[A-Za-z]{4,6}$'
MoSold;30;'^[A-Za-z]{2,3}$'
MoSold;31;'^[A-Za-z]{2,3}$'
MoSold;32;'^[A-Za-z]{2,3}$'
MoSold;33;'^[A-Za-z]{3}$'
MoSold;34;'^\d+$'
MoSold;35;'^[A-Za-z]{3}$'
MoSold;36;'^\d+$'
MoSold;37;'^\d+$'
MoSold;38;'^\d+$'
MoSold;39;'^[A-Za-z]{4,5}$'
MoSold;40;'^[A-Za-z]{2}$'
MoSold;41;'^[A-Z]$'
MoSold;42;'^[A-Za-z]{3,5}$'
MoSold;43;'^\d{3,4}$'
MoSold;44;'^\d+$'
MoSold;45;'^\d{1,3}$'
MoSold;46;'^\d{3,4}$'
MoSold;47;'^\d$'
MoSold;48;'^\d$'
MoSold;49;'^\d$'
MoSold;50;'^\d$'
MoSold;51;'^\d$'
MoSold;52;'^\d$'
MoSold;53;'^[A-Za-z]{2}$'
MoSold;54;'^\d{1,2}$'
MoSold;55;'^[A-Za-z0-9]{3,4}$'
MoSold;56;'^\d$'
MoSold;57;'^[A-Za-z]{2,3}$'
MoSold;58;'^[A-Za-z0-9]+$'
MoSold;59;'^nan$^\d{4}\.0$'
MoSold;60;'^[A-Za-z]{3}$'
MoSold;61;'^\d$'
MoSold;62;'^\d+$'
MoSold;63;'^[A-Za-z]{2,3}$'
MoSold;64;'^[A-Za-z]{2,3}$'
MoSold;65;'^[A-Z]$'
MoSold;66;'^\d{1,3}$'
MoSold;67;'^\d{1,3}$'
MoSold;68;'^\d{1,3}$'
MoSold;69;'^\d{1,3}$'
MoSold;70;'^\d{1,3}$'
MoSold;71;'^\d{1,3}$'
MoSold;72;'^[A-Za-z]{2,3}$'
MoSold;73;'^[A-Za-z]{3,5}$'
MoSold;74;'^[A-Za-z0-9]{3,4}$'
MoSold;75;'^\d+$'
MoSold;76;'^\d{1,2}$'
YrSold;0;'^\d+$'
YrSold;1;'^\d{2,3}$'
YrSold;2;'^[A-Z]{2}$^C \(all\)$'
YrSold;3;'^nan$^\d{2,3}\.0$'
YrSold;4;'^\d{4,6}$'
YrSold;5;'^[A-Z][a-z]{3}$'
YrSold;6;'^[A-Za-z]{3,4}$'
YrSold;7;'^[A-Za-z0-9]{3}$'
YrSold;8;'^[A-Za-z]{3}$'
YrSold;9;'^[A-Za-z]{6}$'
YrSold;10;'^[A-Za-z0-9]+$'
YrSold;11;'^[A-Z][a-z]{2}$'
YrSold;12;'^[A-Za-z]{5,7}$'
YrSold;13;'^[A-Za-z]{4,6}$'
YrSold;14;'^[A-Za-z]{4,6}$'
YrSold;15;'^[A-Za-z0-9]{4,6}$'
YrSold;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
YrSold;17;'^\d{1,2}$'
YrSold;18;'^\d$'
YrSold;19;'^\d{4}$'
YrSold;20;'^\d{4}$'
YrSold;21;'^[A-Z][a-z]+$'
YrSold;22;'^[A-Za-z]+$^Tar\&Grv$'
YrSold;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
YrSold;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
YrSold;25;'^[A-Za-z]+$'
YrSold;26;'^nan$^\d+\.0$'
YrSold;27;'^[A-Za-z]{2}$'
YrSold;28;'^[A-Za-z]{2}$'
YrSold;29;'^[A-Za-z]{4,6}$'
YrSold;30;'^[A-Za-z]{2,3}$'
YrSold;31;'^[A-Za-z]{2,3}$'
YrSold;32;'^[A-Za-z]{2,3}$'
YrSold;33;'^[A-Za-z]{3}$'
YrSold;34;'^\d+$'
YrSold;35;'^[A-Za-z]{3}$'
YrSold;36;'^\d+$'
YrSold;37;'^\d+$'
YrSold;38;'^\d+$'
YrSold;39;'^[A-Za-z]{4,5}$'
YrSold;40;'^[A-Za-z]{2}$'
YrSold;41;'^[A-Z]$'
YrSold;42;'^[A-Za-z]{3,5}$'
YrSold;43;'^\d{3,4}$'
YrSold;44;'^\d+$'
YrSold;45;'^\d{1,3}$'
YrSold;46;'^\d{3,4}$'
YrSold;47;'^\d$'
YrSold;48;'^\d$'
YrSold;49;'^\d$'
YrSold;50;'^\d$'
YrSold;51;'^\d$'
YrSold;52;'^\d$'
YrSold;53;'^[A-Za-z]{2}$'
YrSold;54;'^\d{1,2}$'
YrSold;55;'^[A-Za-z0-9]{3,4}$'
YrSold;56;'^\d$'
YrSold;57;'^[A-Za-z]{2,3}$'
YrSold;58;'^[A-Za-z0-9]+$'
YrSold;59;'^nan$^\d{4}\.0$'
YrSold;60;'^[A-Za-z]{3}$'
YrSold;61;'^\d$'
YrSold;62;'^\d+$'
YrSold;63;'^[A-Za-z]{2,3}$'
YrSold;64;'^[A-Za-z]{2,3}$'
YrSold;65;'^[A-Z]$'
YrSold;66;'^\d{1,3}$'
YrSold;67;'^\d{1,3}$'
YrSold;68;'^\d{1,3}$'
YrSold;69;'^\d{1,3}$'
YrSold;70;'^\d{1,3}$'
YrSold;71;'^\d{1,3}$'
YrSold;72;'^[A-Za-z]{2,3}$'
YrSold;73;'^[A-Za-z]{3,5}$'
YrSold;74;'^[A-Za-z0-9]{3,4}$'
YrSold;75;'^\d+$'
YrSold;76;'^\d{1,2}$'
YrSold;77;'^\d{4}$'
SaleType;0;'^\d+$'
SaleType;1;'^\d{2,3}$'
SaleType;2;'^[A-Z]{2}$^C \(all\)$'
SaleType;3;'^nan$^\d{2,3}\.0$'
SaleType;4;'^\d{4,6}$'
SaleType;5;'^[A-Z][a-z]{3}$'
SaleType;6;'^[A-Za-z]{3,4}$'
SaleType;7;'^[A-Za-z0-9]{3}$'
SaleType;8;'^[A-Za-z]{3}$'
SaleType;9;'^[A-Za-z]{6}$'
SaleType;10;'^[A-Za-z0-9]+$'
SaleType;11;'^[A-Z][a-z]{2}$'
SaleType;12;'^[A-Za-z]{5,7}$'
SaleType;13;'^[A-Za-z]{4,6}$'
SaleType;14;'^[A-Za-z]{4,6}$'
SaleType;15;'^[A-Za-z0-9]{4,6}$'
SaleType;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
SaleType;17;'^\d{1,2}$'
SaleType;18;'^\d$'
SaleType;19;'^\d{4}$'
SaleType;20;'^\d{4}$'
SaleType;21;'^[A-Z][a-z]+$'
SaleType;22;'^[A-Za-z]+$^Tar\&Grv$'
SaleType;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
SaleType;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
SaleType;25;'^[A-Za-z]+$'
SaleType;26;'^nan$^\d+\.0$'
SaleType;27;'^[A-Za-z]{2}$'
SaleType;28;'^[A-Za-z]{2}$'
SaleType;29;'^[A-Za-z]{4,6}$'
SaleType;30;'^[A-Za-z]{2,3}$'
SaleType;31;'^[A-Za-z]{2,3}$'
SaleType;32;'^[A-Za-z]{2,3}$'
SaleType;33;'^[A-Za-z]{3}$'
SaleType;34;'^\d+$'
SaleType;35;'^[A-Za-z]{3}$'
SaleType;36;'^\d+$'
SaleType;37;'^\d+$'
SaleType;38;'^\d+$'
SaleType;39;'^[A-Za-z]{4,5}$'
SaleType;40;'^[A-Za-z]{2}$'
SaleType;41;'^[A-Z]$'
SaleType;42;'^[A-Za-z]{3,5}$'
SaleType;43;'^\d{3,4}$'
SaleType;44;'^\d+$'
SaleType;45;'^\d{1,3}$'
SaleType;46;'^\d{3,4}$'
SaleType;47;'^\d$'
SaleType;48;'^\d$'
SaleType;49;'^\d$'
SaleType;50;'^\d$'
SaleType;51;'^\d$'
SaleType;52;'^\d$'
SaleType;53;'^[A-Za-z]{2}$'
SaleType;54;'^\d{1,2}$'
SaleType;55;'^[A-Za-z0-9]{3,4}$'
SaleType;56;'^\d$'
SaleType;57;'^[A-Za-z]{2,3}$'
SaleType;58;'^[A-Za-z0-9]+$'
SaleType;59;'^nan$^\d{4}\.0$'
SaleType;60;'^[A-Za-z]{3}$'
SaleType;61;'^\d$'
SaleType;62;'^\d+$'
SaleType;63;'^[A-Za-z]{2,3}$'
SaleType;64;'^[A-Za-z]{2,3}$'
SaleType;65;'^[A-Z]$'
SaleType;66;'^\d{1,3}$'
SaleType;67;'^\d{1,3}$'
SaleType;68;'^\d{1,3}$'
SaleType;69;'^\d{1,3}$'
SaleType;70;'^\d{1,3}$'
SaleType;71;'^\d{1,3}$'
SaleType;72;'^[A-Za-z]{2,3}$'
SaleType;73;'^[A-Za-z]{3,5}$'
SaleType;74;'^[A-Za-z0-9]{3,4}$'
SaleType;75;'^\d+$'
SaleType;76;'^\d{1,2}$'
SaleType;77;'^\d{4}$'
SaleType;78;'^[A-Za-z]+$'
SaleCondition;0;'^\d+$'
SaleCondition;1;'^\d{2,3}$'
SaleCondition;2;'^[A-Z]{2}$^C \(all\)$'
SaleCondition;3;'^nan$^\d{2,3}\.0$'
SaleCondition;4;'^\d{4,6}$'
SaleCondition;5;'^[A-Z][a-z]{3}$'
SaleCondition;6;'^[A-Za-z]{3,4}$'
SaleCondition;7;'^[A-Za-z0-9]{3}$'
SaleCondition;8;'^[A-Za-z]{3}$'
SaleCondition;9;'^[A-Za-z]{6}$'
SaleCondition;10;'^[A-Za-z0-9]+$'
SaleCondition;11;'^[A-Z][a-z]{2}$'
SaleCondition;12;'^[A-Za-z]{5,7}$'
SaleCondition;13;'^[A-Za-z]{4,6}$'
SaleCondition;14;'^[A-Za-z]{4,6}$'
SaleCondition;15;'^[A-Za-z0-9]{4,6}$'
SaleCondition;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
SaleCondition;17;'^\d{1,2}$'
SaleCondition;18;'^\d$'
SaleCondition;19;'^\d{4}$'
SaleCondition;20;'^\d{4}$'
SaleCondition;21;'^[A-Z][a-z]+$'
SaleCondition;22;'^[A-Za-z]+$^Tar\&Grv$'
SaleCondition;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
SaleCondition;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
SaleCondition;25;'^[A-Za-z]+$'
SaleCondition;26;'^nan$^\d+\.0$'
SaleCondition;27;'^[A-Za-z]{2}$'
SaleCondition;28;'^[A-Za-z]{2}$'
SaleCondition;29;'^[A-Za-z]{4,6}$'
SaleCondition;30;'^[A-Za-z]{2,3}$'
SaleCondition;31;'^[A-Za-z]{2,3}$'
SaleCondition;32;'^[A-Za-z]{2,3}$'
SaleCondition;33;'^[A-Za-z]{3}$'
SaleCondition;34;'^\d+$'
SaleCondition;35;'^[A-Za-z]{3}$'
SaleCondition;36;'^\d+$'
SaleCondition;37;'^\d+$'
SaleCondition;38;'^\d+$'
SaleCondition;39;'^[A-Za-z]{4,5}$'
SaleCondition;40;'^[A-Za-z]{2}$'
SaleCondition;41;'^[A-Z]$'
SaleCondition;42;'^[A-Za-z]{3,5}$'
SaleCondition;43;'^\d{3,4}$'
SaleCondition;44;'^\d+$'
SaleCondition;45;'^\d{1,3}$'
SaleCondition;46;'^\d{3,4}$'
SaleCondition;47;'^\d$'
SaleCondition;48;'^\d$'
SaleCondition;49;'^\d$'
SaleCondition;50;'^\d$'
SaleCondition;51;'^\d$'
SaleCondition;52;'^\d$'
SaleCondition;53;'^[A-Za-z]{2}$'
SaleCondition;54;'^\d{1,2}$'
SaleCondition;55;'^[A-Za-z0-9]{3,4}$'
SaleCondition;56;'^\d$'
SaleCondition;57;'^[A-Za-z]{2,3}$'
SaleCondition;58;'^[A-Za-z0-9]+$'
SaleCondition;59;'^nan$^\d{4}\.0$'
SaleCondition;60;'^[A-Za-z]{3}$'
SaleCondition;61;'^\d$'
SaleCondition;62;'^\d+$'
SaleCondition;63;'^[A-Za-z]{2,3}$'
SaleCondition;64;'^[A-Za-z]{2,3}$'
SaleCondition;65;'^[A-Z]$'
SaleCondition;66;'^\d{1,3}$'
SaleCondition;67;'^\d{1,3}$'
SaleCondition;68;'^\d{1,3}$'
SaleCondition;69;'^\d{1,3}$'
SaleCondition;70;'^\d{1,3}$'
SaleCondition;71;'^\d{1,3}$'
SaleCondition;72;'^[A-Za-z]{2,3}$'
SaleCondition;73;'^[A-Za-z]{3,5}$'
SaleCondition;74;'^[A-Za-z0-9]{3,4}$'
SaleCondition;75;'^\d+$'
SaleCondition;76;'^\d{1,2}$'
SaleCondition;77;'^\d{4}$'
SaleCondition;78;'^[A-Za-z]+$'
SaleCondition;79;'^[A-Za-z]{6,7}$'
SalePrice;0;'^\d+$'
SalePrice;1;'^\d{2,3}$'
SalePrice;2;'^[A-Z]{2}$^C \(all\)$'
SalePrice;3;'^nan$^\d{2,3}\.0$'
SalePrice;4;'^\d{4,6}$'
SalePrice;5;'^[A-Z][a-z]{3}$'
SalePrice;6;'^[A-Za-z]{3,4}$'
SalePrice;7;'^[A-Za-z0-9]{3}$'
SalePrice;8;'^[A-Za-z]{3}$'
SalePrice;9;'^[A-Za-z]{6}$'
SalePrice;10;'^[A-Za-z0-9]+$'
SalePrice;11;'^[A-Z][a-z]{2}$'
SalePrice;12;'^[A-Za-z]{5,7}$'
SalePrice;13;'^[A-Za-z]{4,6}$'
SalePrice;14;'^[A-Za-z]{4,6}$'
SalePrice;15;'^[A-Za-z0-9]{4,6}$'
SalePrice;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
SalePrice;17;'^\d{1,2}$'
SalePrice;18;'^\d$'
SalePrice;19;'^\d{4}$'
SalePrice;20;'^\d{4}$'
SalePrice;21;'^[A-Z][a-z]+$'
SalePrice;22;'^[A-Za-z]+$^Tar\&Grv$'
SalePrice;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
SalePrice;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
SalePrice;25;'^[A-Za-z]+$'
SalePrice;26;'^nan$^\d+\.0$'
SalePrice;27;'^[A-Za-z]{2}$'
SalePrice;28;'^[A-Za-z]{2}$'
SalePrice;29;'^[A-Za-z]{4,6}$'
SalePrice;30;'^[A-Za-z]{2,3}$'
SalePrice;31;'^[A-Za-z]{2,3}$'
SalePrice;32;'^[A-Za-z]{2,3}$'
SalePrice;33;'^[A-Za-z]{3}$'
SalePrice;34;'^\d+$'
SalePrice;35;'^[A-Za-z]{3}$'
SalePrice;36;'^\d+$'
SalePrice;37;'^\d+$'
SalePrice;38;'^\d+$'
SalePrice;39;'^[A-Za-z]{4,5}$'
SalePrice;40;'^[A-Za-z]{2}$'
SalePrice;41;'^[A-Z]$'
SalePrice;42;'^[A-Za-z]{3,5}$'
SalePrice;43;'^\d{3,4}$'
SalePrice;44;'^\d+$'
SalePrice;45;'^\d{1,3}$'
SalePrice;46;'^\d{3,4}$'
SalePrice;47;'^\d$'
SalePrice;48;'^\d$'
SalePrice;49;'^\d$'
SalePrice;50;'^\d$'
SalePrice;51;'^\d$'
SalePrice;52;'^\d$'
SalePrice;53;'^[A-Za-z]{2}$'
SalePrice;54;'^\d{1,2}$'
SalePrice;55;'^[A-Za-z0-9]{3,4}$'
SalePrice;56;'^\d$'
SalePrice;57;'^[A-Za-z]{2,3}$'
SalePrice;58;'^[A-Za-z0-9]+$'
SalePrice;59;'^nan$^\d{4}\.0$'
SalePrice;60;'^[A-Za-z]{3}$'
SalePrice;61;'^\d$'
SalePrice;62;'^\d+$'
SalePrice;63;'^[A-Za-z]{2,3}$'
SalePrice;64;'^[A-Za-z]{2,3}$'
SalePrice;65;'^[A-Z]$'
SalePrice;66;'^\d{1,3}$'
SalePrice;67;'^\d{1,3}$'
SalePrice;68;'^\d{1,3}$'
SalePrice;69;'^\d{1,3}$'
SalePrice;70;'^\d{1,3}$'
SalePrice;71;'^\d{1,3}$'
SalePrice;72;'^[A-Za-z]{2,3}$'
SalePrice;73;'^[A-Za-z]{3,5}$'
SalePrice;74;'^[A-Za-z0-9]{3,4}$'
SalePrice;75;'^\d+$'
SalePrice;76;'^\d{1,2}$'
SalePrice;77;'^\d{4}$'
SalePrice;78;'^[A-Za-z]+$'
SalePrice;79;'^[A-Za-z]{6,7}$'
SalePrice;80;'^\d{5,6}$'
